"cell","Agbl1","Angptl4","Bank1","Ccl5","Ccr9","Cd226","Cd44","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Col4a1","Col6a1","Col6a2","Col6a3","Ddx60","Dhx58","Gzma","H5NA","HA","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","M","NP","NS","Nectin2","PA","PA.97T","PA.T97I","PB1","PB2","PB2.192E","PB2.220I","PB2.627E","PB2.E192K","PB2.E627K","PB2.I220V","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sdc2","Sdc4","Sftpa1","Sftpb","St8sia6","Stat1","Tlr4","Usp18","Znfx1"
"(2719.82, 311.11)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"(272.20, 2344.06)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,4,6,0,0,0,0,2,3,0
"(272.31, 1024.88)",0,0,0,0,0,0,0,1,0,0,2,3,0,11,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,2,0,0,0,1,0,0,1
"(272.59, 1470.53)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,3,0,0,0,1,0,3,0
"(272.79, 1386.21)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0
"(2720.87, 299.24)",0,1,0,0,0,0,0,0,0,0,6,1,0,2,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1
"(2722.47, 1224.09)",0,1,0,0,0,0,0,0,0,0,3,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,0,0,0,3,0,0,0
"(2723.49, 1587.65)",0,8,0,2,0,0,0,0,1,0,4,3,1,5,1,0,32,1,2,0,1,2,0,15,0,0,0,5,2,6,0,2,3,0,0,0,0,0,1,1,2,0,0,0,0,0,2,9,0,0,4,24,22,0,2,0,7,1,0,9
"(2725.56, 1057.98)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9,0,0,0,1,0,0,1
"(2726.28, 1971.76)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,3,2
"(2726.72, 343.73)",0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,2,0,0,0,1,0,0,0
"(2727.35, 1999.68)",0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,1,1,1,0,0,2,0,3,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,12,2,0,0,1,0,0,2
"(2728.23, 1874.55)",2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,2,12,26,0,2,0,6,1,1,8
"(273.21, 2833.69)",1,0,1,0,2,0,0,0,0,1,0,0,0,6,0,0,4,1,0,0,0,2,3,0,0,0,1,6,0,1,4,1,1,0,0,0,0,0,0,0,4,1,1,0,1,0,0,3,0,0,0,17,14,0,0,0,2,0,7,5
"(273.83, 1069.39)",0,1,1,0,0,0,0,0,0,0,6,4,1,8,0,0,6,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,9,10,1,8,0,4,0,0,5
"(2730.76, 294.54)",0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"(2733.91, 501.08)",0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,5,5,0,0,0,2,0,0,3
"(2735.83, 133.34)",0,0,0,0,0,0,1,0,0,0,9,3,0,1,3,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,5,19,0,0,0,2,1,0,5
"(2736.05, 463.49)",1,2,0,0,0,0,0,2,0,0,3,2,0,5,3,0,4,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,2,0,1,0,3,0,0,0
"(2737.80, 1026.74)",0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,5,0,0,0,2,0,0,0
"(2739.44, 1985.96)",0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,8,6,1,0,0,3,0,2,0
"(2741.20, 30.37)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3
"(2741.58, 359.91)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,2,0,0,0
"(2741.67, 290.11)",0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0
"(2742.48, 1043.82)",2,1,0,0,0,0,0,0,0,0,3,7,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,9,15,0,0,0,4,0,0,5
"(2743.30, 1908.32)",0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,3,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18,1,1,2,0,1,0,0,6
"(2743.49, 518.47)",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,1,0,0,2
"(2743.87, 1077.64)",0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,7,1,0,1,2,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,14,0,7,0,1,0,0,7
"(2744.83, 1130.95)",0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0
"(2746.26, 1181.33)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,1
"(2746.67, 317.45)",1,2,1,0,0,0,0,7,0,0,7,1,0,5,2,0,8,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,7,8,2,0,0,5,1,0,3
"(2748.42, 1774.78)",0,0,0,0,0,0,0,0,0,1,2,2,0,22,1,0,8,1,0,0,0,3,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,2,1,3,0,0,0,0,6
"(275.05, 1369.19)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1
"(275.53, 1864.87)",0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,17,0,0,1,1,0,0,4
"(275.78, 1431.28)",0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,3,0,18,0,0,0,0,10,0,0,0,3,12,0,0,0,1,0,0,2
"(275.87, 1349.52)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2
"(2750.05, 384.48)",2,1,3,0,0,0,0,2,0,1,2,2,0,4,1,0,21,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,7,11,2,0,3,8,2,1,3
"(2752.29, 1338.51)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,1,1,0,1
"(2752.71, 296.36)",0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"(2752.94, 534.70)",0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,2,2,1,0,0,0,0,0,0,0
"(2752.99, 1297.03)",3,2,0,0,0,0,0,1,0,4,10,1,1,5,0,0,7,0,0,1,0,1,2,0,0,0,0,5,0,3,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,3,0,0,0,2,0,1,5
"(2753.77, 258.01)",0,7,0,0,0,0,0,0,0,0,25,3,0,3,4,0,24,0,1,0,0,0,0,2,0,0,0,2,0,3,2,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,5,2,0,0,0,17,9,0,0,0,4,0,0,2
"(2755.17, 1813.68)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,0,0,3
"(2755.39, 1937.40)",0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,0,1,1,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,9,4,1,0,0,0,0,0,4
"(2756.02, 1960.29)",1,0,0,0,0,0,0,0,0,0,1,15,0,5,2,0,5,0,0,0,0,0,0,1,0,0,3,6,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,1,8,12,0,0,0,3,0,1,6
"(2757.50, 485.97)",1,3,1,0,0,0,0,1,0,0,5,7,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,4,0,0,0,4,5,0,0,0,4,0,0,0
"(2758.14, 1749.14)",0,0,0,0,0,0,0,0,1,1,0,0,0,27,4,0,10,0,0,1,1,5,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,8,12,33,0,0,0,0,5
"(2758.53, 1236.31)",1,1,0,0,0,0,0,0,0,0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,7,0,3,0,6,0
"(2758.62, 1006.82)",0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,15,16,0,0,0,13,0,0,5
"(276.41, 733.50)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"(276.82, 124.82)",1,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,15,0,0,3,4,0,0,0,0,0,0,7,0,1,2,3,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,2,1,1,9,4,1,4,0,7,7
"(2760.24, 50.54)",1,2,0,0,0,0,0,0,0,0,8,0,0,3,0,0,12,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,11,0,0,0,9,0,0,1
"(2760.29, 1354.30)",0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1,1,0,3,2,0,2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,4,7,0,0,0,2,0,0,4
"(2761.25, 26.16)",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"(2762.29, 177.09)",0,0,0,0,0,0,0,0,0,0,8,4,0,6,4,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1
"(2764.23, 352.79)",0,0,1,0,0,0,0,3,0,0,4,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,0,3
"(2764.36, 1115.32)",0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,1,0,0,0
"(2764.42, 1912.43)",0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,4,2,0,0,3,0,0,5
"(277.25, 2594.84)",1,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,5,3,0,0,2,0,0,1
"(277.72, 717.84)",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"(2770.63, 1162.96)",1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,1,0,0,4
"(2771.54, 288.88)",1,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,1
"(2774.27, 876.36)",0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,5,2,0,0,0,1,0,0,5
"(2774.92, 1320.89)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1
"(2776.04, 1868.75)",1,0,0,0,0,0,0,0,0,0,0,16,0,8,5,0,3,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,14,2,3,0,0,1,0,0,2
"(2776.19, 1091.13)",1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,3,1,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,7,2,2,0,0,0,0,1
"(2777.88, 1334.65)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0
"(2778.44, 1351.86)",0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,2
"(278.54, 973.78)",0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1
"(278.57, 748.58)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"(2781.40, 1890.15)",0,1,0,0,0,0,0,0,0,0,1,4,0,3,0,0,6,0,0,0,0,2,2,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,4
"(2782.27, 1776.85)",0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,1,0,0,3
"(2784.01, 310.96)",0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"(2784.86, 1208.99)",0,1,0,1,0,3,0,0,1,0,4,1,0,10,0,0,9,0,0,0,0,2,3,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,17,16,17,4,0,1,0,0,2
"(2784.97, 1053.06)",0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,17,5,17,3,0,2,0,0,11
"(2785.45, 1796.58)",0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,3,0,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,1,0,0,4
"(2785.80, 351.59)",0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,3,0,0,1
"(2785.87, 1738.45)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,3
"(2786.00, 904.42)",0,2,0,0,0,1,0,0,1,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,3
"(2789.29, 1835.26)",1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2
"(2789.55, 1816.59)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"(279.11, 1636.03)",0,0,0,0,0,0,0,0,0,0,2,10,1,5,4,0,5,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,12,3,0,0,0,2,0,0,1
"(279.38, 1746.72)",1,0,3,0,0,0,0,0,0,0,1,11,0,2,0,0,9,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,7,7,0,0,2,0,1,3
"(279.44, 1612.18)",0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,0,2,0,2,0
"(279.84, 2808.59)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,1,1,0,0
"(2792.31, 1568.35)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,2,1,0,0,13,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,2,0,0,2
"(2794.61, 1009.72)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"(2794.81, 1138.81)",0,1,0,0,0,1,0,0,0,0,0,0,0,10,1,0,12,0,0,1,1,1,1,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,20,6,16,22,0,2,0,0,4
"(2795.31, 1330.63)",1,1,0,0,0,0,0,0,0,0,1,0,1,6,3,0,2,0,0,1,0,0,1,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,26,7,0,0,0,1,0,0,7
"(2796.35, 1290.17)",0,1,0,0,0,0,0,0,0,0,4,0,1,7,0,0,5,0,0,0,0,4,1,2,0,0,0,9,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,12,7,0,0,0,4,0,0,5
"(2797.35, 185.54)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,3
"(2797.59, 1850.28)",0,1,0,0,0,0,0,0,0,1,0,6,0,11,1,0,7,0,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,9,8,0,0,0,2,0,1,1
"(2797.89, 1099.88)",5,1,0,0,0,0,0,0,0,0,1,1,0,10,0,0,6,1,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,23,6,8,1,0,3,0,1,7
"(2798.47, 1866.47)",0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,2
"(2798.67, 1446.31)",1,3,1,0,0,1,0,0,0,1,0,0,1,5,1,0,11,0,0,0,0,1,0,3,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,1,18,20,0,3,0,3,0,0,6
"(2799.09, 338.76)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"(28.96, 1228.96)",3,3,1,0,0,1,0,0,1,2,8,15,0,3,0,0,11,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,0,0,0,24,7,10,6,0,4,0,3,6
"(280.61, 19.66)",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"(280.82, 1248.77)",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,15,0,2,0,0,3
"(280.97, 1561.64)",1,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,3,0,0,1,2,0,0,2
"(2801.93, 984.82)",2,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,3
"(2803.47, 207.10)",0,2,0,0,0,0,0,1,0,0,4,2,0,3,2,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,23,5,0,0,0,4,0,0,5
