cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1
"(1850.90, 2386.95)",0,1,0,8,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,3,10,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,2,0,1
"(1851.36, 2801.91)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
"(1851.88, 2339.24)",0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,5,7,0,3,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,7,0,1
"(1852.15, 716.31)",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1852.58, 499.92)",5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,1,1,2,0,0,0,0,5,1,1
"(1852.61, 1190.27)",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,1,2,1,3,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1
"(1852.65, 854.54)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
"(1852.77, 533.39)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,4,1,1
"(1852.95, 1436.24)",0,0,9,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,3,12,0,0,11,0,3
"(1853.35, 2331.57)",0,2,0,2,0,0,0,0,0,0,3,2,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,1,8,14,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,6,1,0
"(1853.78, 1463.52)",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
"(1854.09, 424.40)",0,2,4,0,0,0,3,0,0,1,1,0,1,1,0,2,8,1,0,1,6,0,0,1,0,0,0,1,8,5,1,5,0,3,0,0,10,2,0,0,12,1,0,0,0,0,0,6,0,0,0,3,7,0,10,0,1,12,1,3
"(1854.43, 1407.76)",0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"(1854.50, 2787.82)",1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,9,0,0
"(1854.54, 545.59)",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
"(1854.59, 1346.90)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"(1854.63, 515.29)",1,0,0,0,0,0,1,4,0,0,1,1,1,0,0,0,3,2,0,1,0,0,0,6,1,7,0,2,0,0,1,12,0,0,1,0,0,0,1,3,16,4,0,0,0,0,0,17,0,0,0,1,2,0,0,0,0,22,1,6
"(1854.90, 608.86)",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"(1854.93, 1325.02)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0
"(1855.11, 1150.14)",0,1,0,0,0,0,1,0,0,0,4,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,2
"(1855.17, 680.88)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3
"(1855.29, 616.24)",0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1855.32, 443.43)",2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,5,2,2,3,0,3,1,0,1,0,0,0,8,2,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,4,0,1
"(1855.39, 1660.38)",0,3,1,0,0,0,1,0,2,0,2,3,0,0,0,2,9,0,0,0,0,2,1,1,0,0,1,6,0,4,0,18,0,0,3,0,0,0,2,3,11,4,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,6,6,3
"(1855.61, 2406.86)",0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,10,2,1,0,0,1,1,4,0,4,0,4,8,1,0,1,0,0,1,0,0,0,0,4,6,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,10,2,1
"(1855.92, 782.94)",2,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,1
"(1856.33, 771.91)",0,0,1,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1856.37, 481.23)",0,1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0
"(1856.41, 757.79)",1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"(1856.70, 1426.14)",0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2
"(1857.11, 2529.48)",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,10,0,0
"(1857.25, 2394.76)",0,1,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,1,2,0,7
"(1857.41, 842.47)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"(1857.96, 2427.18)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"(1858.15, 885.48)",0,1,1,0,0,0,0,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"(1858.34, 1455.80)",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1
"(1858.43, 1471.46)",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"(1858.88, 852.25)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1859.18, 927.54)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"(1859.25, 502.59)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,1,1,0
"(1859.34, 2289.20)",0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,12,0,0,0,8,0,1,1,0,0,0,2,20,11,0,15,0,0,1,0,3,1,2,5,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,4
"(1859.42, 1445.95)",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,8,1,1
"(1859.52, 1400.14)",0,1,4,1,0,0,0,1,0,0,2,5,0,0,0,0,6,0,1,1,0,0,0,1,0,0,0,2,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,0,2,5,2,2
"(1859.68, 954.88)",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1859.93, 1416.13)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(186.00, 2839.92)",1,3,4,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0
"(186.10, 1143.01)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(186.16, 2272.50)",4,1,0,0,0,0,0,0,0,5,3,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,6
"(186.31, 102.25)",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,4,0,2
"(186.58, 457.98)",4,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,1,8
"(186.60, 828.53)",4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"(186.61, 922.22)",3,0,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,6,0,0
"(186.86, 817.87)",4,3,1,0,0,0,0,4,0,1,3,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,1
"(1860.01, 1628.81)",0,1,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,3,1
"(1860.01, 536.86)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,3,2
"(1860.19, 315.34)",0,1,0,3,0,0,0,0,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7,1,5
"(1860.24, 962.34)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1860.57, 1338.95)",0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7,19,0,0,7,1,1
"(1860.89, 2313.15)",0,2,0,1,0,0,1,1,0,0,2,7,0,0,1,0,14,1,2,3,1,2,0,1,0,2,1,7,10,11,2,19,0,0,3,1,4,0,2,5,9,7,3,0,0,0,2,3,0,0,0,0,1,0,0,0,1,11,0,1
"(1861.53, 2334.97)",1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"(1861.60, 494.62)",0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,1,6,2,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1,0
"(1861.64, 1179.48)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
"(1861.65, 2383.20)",0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
"(1861.79, 764.03)",0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1862.17, 2616.40)",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,1,0,0,1,1,0,0,0,1,0,0,8,6,0,3,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
"(1862.24, 2373.28)",0,1,0,0,0,0,0,0,0,0,4,9,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,4
"(1862.48, 2522.85)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,11,0,0
"(1862.59, 1408.55)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0
"(1863.21, 945.51)",0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0
"(1863.38, 1328.06)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
"(1863.50, 372.00)",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"(1863.92, 1424.62)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,6,0,3
"(1864.04, 1210.49)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,1
"(1864.16, 1320.94)",2,0,2,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,0,1,1,0
"(1864.32, 644.51)",3,0,1,2,0,0,0,1,0,0,3,47,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,7
"(1864.37, 2359.28)",0,0,0,1,0,0,0,0,0,0,3,12,0,0,0,0,10,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,3
"(1864.41, 1653.80)",1,7,7,0,0,3,2,0,0,0,6,0,0,0,0,1,9,2,1,0,0,4,1,0,1,1,0,13,8,3,0,8,0,0,2,0,0,0,0,2,3,1,0,0,0,0,0,2,0,0,1,0,4,0,1,0,0,22,6,3
"(1864.50, 2302.62)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,1,7,0,0,0,0,0,0,4,9,4,2,4,0,2,0,0,0,0,0,0,19,4,5,0,0,0,0,6,0,0,1,0,0,0,0,0,1,7,0,0
"(1864.60, 2277.34)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
"(1864.79, 433.37)",4,0,0,0,0,0,1,0,0,0,1,9,2,0,1,0,3,0,0,3,2,0,1,0,0,1,0,7,0,4,0,16,1,0,4,0,0,1,3,1,12,0,1,0,0,0,1,1,0,0,2,2,5,0,0,0,0,11,2,2
"(1865.00, 860.09)",0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,0
"(1865.01, 831.17)",1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
"(1865.21, 840.58)",0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,1
"(1865.33, 506.03)",0,0,0,0,1,0,1,0,0,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,4,1,6,0,0,1,0,1,0,0,1,5,1,2,0,0,0,0,8,0,0,1,2,0,0,0,0,1,7,5,0
"(1865.90, 2603.41)",1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,0,2
"(1866.12, 1250.52)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
"(1866.25, 1395.65)",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,2,0,1,0,0,1,0,0,0,0,5,4,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7,0,0
"(1866.40, 445.96)",0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1866.45, 547.35)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,15,0,0,2,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,1
"(1866.50, 1611.12)",0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,12,0,3
"(1866.90, 1272.19)",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
"(1866.91, 2590.26)",0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,3,0,0,0,0,1,2,0,0,0,1,8,8,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,1,8,0,0
"(1867.55, 603.43)",0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
"(1867.62, 1466.36)",0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2
"(1868.03, 718.16)",0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1868.08, 2578.47)",0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,12,1,1,4,0,0,0,1,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,18,0,3
"(1868.23, 2779.64)",0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4
"(1868.39, 522.24)",5,0,0,2,0,0,0,0,0,2,1,5,0,1,0,0,3,3,1,0,0,0,0,2,1,1,1,2,2,2,0,10,0,0,0,0,0,0,0,4,6,0,1,0,0,0,2,14,0,0,0,0,2,0,0,0,0,5,1,1
"(1868.46, 852.86)",0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(1868.47, 672.91)",0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1868.56, 871.74)",0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,3
"(1868.79, 1200.74)",0,1,0,0,0,0,0,2,0,0,4,2,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
