,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
4286,"(6.49, 1305.08)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,3,0,0,1,1,0,1,0,Endothelial_cells
4287,"(6.71, 130.41)",0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,Undefined
4288,"(60.12, 2536.69)",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,3,0,0,0,0,0,0,1,Undefined
4289,"(60.30, 713.14)",0,1,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,1,Fibroblasts
4290,"(60.87, 921.61)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,1,Undefined
4291,"(60.98, 1123.09)",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,3,1,0,0,3,1,0,5,Fibroblasts
4292,"(600.43, 1467.29)",2,0,1,0,0,1,0,0,0,0,5,14,0,6,1,0,8,0,0,0,0,2,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,1,11,20,0,0,0,3,0,0,6,Fibroblasts
4293,"(601.33, 1012.57)",1,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,6,9,0,2,0,2,0,0,1,Macrophages
4294,"(601.42, 666.15)",0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,3,0,0,1,B_cells
4295,"(601.63, 608.81)",0,0,1,0,0,0,0,7,0,1,3,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,1,B_cells
4296,"(601.78, 2468.37)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,1,0,Epithelial_cells
4297,"(602.25, 1891.47)",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Undefined
4298,"(602.89, 1194.97)",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Fibroblasts
4299,"(603.22, 2213.46)",2,0,0,0,1,0,0,0,0,6,1,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,6,0,1,6,Endothelial_cells
4300,"(603.45, 1946.65)",0,1,0,0,0,0,0,1,0,0,0,6,0,0,2,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,Fibroblasts
4301,"(604.10, 1141.24)",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,22,3,10,6,0,2,0,0,4,Epithelial_cells
4302,"(604.12, 2785.31)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,0,0,0,0,0,0,1,Neutrophils
4303,"(604.77, 1667.26)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,0,0,0,0,2,0,1,Neutrophils
4304,"(605.33, 2312.04)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Endothelial_cells
4305,"(605.39, 1569.34)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Undefined
4306,"(605.74, 2724.25)",1,5,2,0,0,3,0,0,0,0,1,0,0,7,0,0,17,1,0,3,0,2,2,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,2,1,0,9,0,0,4,8,20,0,2,0,2,1,6,12,Endothelial_cells
4307,"(606.69, 2456.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Epithelial_cells
4308,"(606.81, 1795.01)",0,0,0,0,0,1,0,1,0,0,4,0,1,0,1,0,6,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0,0,0,2,1,2,4,Fibroblasts
4309,"(606.97, 1089.39)",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,4,0,3,1,2,0,0,3,T_cells
4310,"(607.15, 629.38)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Undefined
4311,"(607.53, 50.26)",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Fibroblasts
4312,"(607.66, 289.38)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
4313,"(607.96, 2171.77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,0,0,0,1,0,0,Undefined
4314,"(608.09, 590.03)",0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,3,0,0,0,B_cells
4315,"(608.97, 2267.67)",0,0,1,0,0,0,0,0,0,1,4,4,0,0,6,0,8,0,0,1,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,5,Neutrophils
4316,"(609.24, 649.32)",0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,B_cells
4317,"(609.41, 2368.36)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,3,2,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Fibroblasts
4318,"(609.49, 2579.33)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,Undefined
4319,"(609.65, 2141.01)",2,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,5,0,0,0,1,0,0,0,0,2,0,1,0,Fibroblasts
4320,"(609.90, 870.67)",0,2,0,0,0,2,0,0,0,0,8,8,0,17,3,0,9,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,1,5,11,0,0,0,3,37,1,3,0,2,0,2,2,Fibroblasts
4321,"(609.95, 13.03)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fibroblasts
4322,"(61.50, 1724.92)",0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,2,0,0,2,Neutrophils
4323,"(61.80, 981.03)",5,0,0,0,0,0,0,0,0,1,4,10,0,9,4,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,2,26,2,0,0,0,2,0,0,6,Fibroblasts
4324,"(610.77, 728.06)",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,B_cells
4325,"(611.14, 1178.31)",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Undefined
4326,"(611.96, 419.86)",1,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,Fibroblasts
4327,"(612.23, 2633.00)",3,0,0,0,1,0,0,0,0,0,2,6,0,7,0,0,3,1,0,6,1,0,3,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,1,0,0,3,Fibroblasts
4328,"(613.09, 261.45)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,Fibroblasts
4329,"(613.55, 1681.40)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,5,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,1,3,6,0,0,0,0,3,1,0,Neutrophils
4330,"(613.60, 1483.81)",3,0,0,0,0,0,0,0,0,4,2,1,0,4,0,0,4,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0,0,2,Endothelial_cells
4331,"(614.15, 1957.25)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
4332,"(614.19, 2187.33)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,Undefined
4333,"(614.31, 673.40)",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,B_cells
4334,"(614.67, 772.27)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,2,0,0,2,B_cells
4335,"(614.83, 795.76)",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,2,Fibroblasts
4336,"(615.47, 2557.90)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,Endothelial_cells
4337,"(616.12, 1743.12)",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,Undefined
4338,"(616.63, 2470.34)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
4339,"(616.73, 474.71)",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,1,Undefined
4340,"(616.92, 1661.62)",0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,2,0,1,Undefined
4341,"(617.16, 1392.43)",1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,1,1,1,2,0,0,0,7,0,3,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,2,7,13,0,0,0,1,0,1,9,Undefined
4342,"(617.24, 223.84)",2,8,3,0,1,1,1,0,0,0,36,5,1,14,4,0,21,0,1,1,0,0,1,5,0,0,0,0,1,8,0,1,3,0,1,0,1,0,0,0,4,2,0,0,0,0,0,4,0,0,6,17,13,0,0,0,6,1,0,10,Fibroblasts
4343,"(617.42, 1864.53)",7,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,1,0,0,7,Endothelial_cells
4344,"(617.51, 2526.39)",2,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,1,0,0,0,Fibroblasts
4345,"(617.78, 1203.05)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,6,0,0,0,1,0,0,2,Macrophages
4346,"(617.83, 2061.04)",5,1,0,0,0,0,0,0,0,0,5,8,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,1,0,7,0,0,2,5,2,0,0,0,0,2,1,5,Fibroblasts
4347,"(617.99, 2441.42)",8,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,8,0,0,15,1,0,0,0,0,0,0,0,0,4,4,1,1,0,1,0,0,0,1,11,8,1,1,0,0,0,1,3,0,0,0,4,4,0,0,0,1,0,1,5,Fibroblasts
4348,"(618.56, 2161.79)",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,Undefined
4349,"(619.34, 2671.11)",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,1,0,0,0,0,4,9,3,2,0,1,0,0,1,Epithelial_cells
4350,"(619.41, 1548.65)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,8,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,1,1,0,1,Macrophages
4351,"(619.92, 700.99)",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,B_cells
4352,"(62.99, 1369.66)",0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,3,Endothelial_cells
4353,"(620.09, 1909.14)",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,Fibroblasts
4354,"(620.29, 717.10)",0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,2,0,0,5,B_cells
4355,"(620.42, 1940.22)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
4356,"(620.56, 2784.52)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,Endothelial_cells
4357,"(620.95, 2500.19)",0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,4,T_cells
4358,"(621.10, 2218.58)",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Undefined
4359,"(621.13, 284.51)",0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,Macrophages
4360,"(621.71, 824.52)",0,1,0,0,0,2,0,0,0,0,9,1,0,8,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,14,0,0,0,0,0,1,0,Fibroblasts
4361,"(622.02, 2480.77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,Undefined
4362,"(622.21, 1967.07)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
4363,"(622.77, 1832.04)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,2,2,T_cells
4364,"(623.80, 1572.54)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,B_cells
4365,"(624.46, 747.93)",0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,2,4,0,0,2,T_cells
4366,"(624.80, 657.22)",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,0,0,1,3,0,0,1,B_cells
4367,"(624.97, 627.55)",0,0,1,0,0,0,1,11,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,2,0,4,B_cells
4368,"(625.37, 2619.46)",1,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,1,2,0,0,0,T_cells
4369,"(625.87, 842.68)",0,3,0,0,0,1,0,0,0,0,5,1,0,2,1,0,5,0,0,0,2,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,4,14,0,0,0,1,0,0,6,Fibroblasts
4370,"(626.02, 1486.58)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,0,2,Epithelial_cells
4371,"(626.32, 58.80)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,1,Neutrophils
4372,"(626.80, 2604.03)",0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Undefined
4373,"(627.20, 1110.01)",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,2,0,0,2,Endothelial_cells
4374,"(627.42, 1448.94)",1,1,0,0,0,0,0,0,0,1,1,10,0,3,0,0,7,0,0,0,2,0,0,2,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,2,0,0,1,6,14,0,0,0,5,1,0,3,Fibroblasts
4375,"(627.78, 514.25)",1,1,0,0,0,0,0,0,0,1,14,0,0,5,2,0,7,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,2,7,0,0,0,0,0,0,1,Fibroblasts
4376,"(627.87, 2470.86)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Undefined
4377,"(628.07, 2567.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,Epithelial_cells
4378,"(628.18, 2659.74)",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Epithelial_cells
4379,"(628.67, 2550.21)",1,5,2,0,0,2,1,1,4,0,0,0,0,0,0,0,17,0,0,0,2,1,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,10,0,0,0,1,10,0,0,0,3,1,0,2,Macrophages
4380,"(628.77, 2305.53)",0,0,0,0,0,0,0,0,0,5,4,25,0,0,4,0,8,0,0,1,1,0,4,1,0,0,2,7,0,3,0,2,0,0,1,0,1,0,1,0,2,1,0,0,1,1,5,1,0,0,0,2,0,0,0,0,5,0,0,5,Fibroblasts
