,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
8195,"(2092.61, 2820.19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Undefined
8196,"(2092.85, 560.81)",0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,Macrophages
8197,"(2092.95, 1823.88)",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Fibroblasts
8198,"(2093.15, 961.08)",1,0,0,1,0,0,1,0,0,0,7,9,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,8,1,0,0,0,2,1,0,0,0,0,12,0,3,Fibroblasts
8199,"(2093.17, 545.36)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,B_cells
8200,"(2093.30, 746.04)",1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,6,Endothelial_cells
8201,"(2093.33, 1834.65)",0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Undefined
8202,"(2093.36, 2812.36)",1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,7,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,2,Macrophages
8203,"(2093.47, 2254.82)",6,3,2,0,0,0,0,4,0,1,1,3,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,B_cells
8204,"(2093.49, 2036.17)",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,2,0,NK_cells
8205,"(2093.53, 2017.40)",1,5,2,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,9,3,2,Neutrophils
8206,"(2093.68, 1782.76)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Fibroblasts
8207,"(2093.83, 786.51)",0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B_cells
8208,"(2093.95, 777.93)",0,0,2,0,0,0,0,13,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,B_cells
8209,"(2094.07, 1544.93)",2,1,3,1,0,0,23,2,0,0,5,1,1,0,0,1,19,1,0,0,1,3,2,2,0,0,0,8,3,10,0,19,0,2,8,0,0,0,0,1,0,5,0,0,0,2,1,5,0,0,2,1,17,0,0,1,5,36,9,8,Endothelial_cells
8210,"(2094.41, 2530.41)",2,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,4,0,1,5,0,1,1,0,0,0,0,8,9,0,0,7,0,0,4,0,0,0,5,2,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,Undefined
8211,"(2094.57, 2146.75)",0,0,1,0,0,0,10,0,0,0,1,0,0,1,2,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,18,4,1,Undefined
8212,"(2095.09, 1526.10)",0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,6,1,3,Neutrophils
8213,"(2095.26, 534.02)",0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,1,B_cells
8214,"(2095.51, 2045.32)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,1,6,0,0,0,0,3,6,0,Neutrophils
8215,"(2095.64, 1139.91)",0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,NK_cells
8216,"(2095.95, 2620.02)",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,B_cells
8217,"(2095.96, 1803.12)",1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,Fibroblasts
8218,"(2095.99, 2057.22)",0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,11,2,1,0,0,2,2,1,Undefined
8219,"(2096.20, 2290.90)",0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,8,0,0,2,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,Macrophages
8220,"(2096.20, 495.60)",2,2,2,5,2,0,0,1,0,0,1,11,0,0,0,1,4,0,0,0,0,2,3,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,11,2,13,NK_cells
8221,"(2096.35, 1773.26)",0,1,1,1,0,2,0,0,0,0,5,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,4,1,4,Fibroblasts
8222,"(2096.35, 835.02)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Macrophages
8223,"(2096.37, 1504.20)",0,1,1,0,0,0,0,0,0,0,6,6,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,0,0,2,6,0,3,Fibroblasts
8224,"(2096.42, 1079.69)",0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,4,0,0,0,1,8,2,3,Fibroblasts
8225,"(2096.53, 2466.64)",0,0,0,0,0,0,0,2,0,1,3,4,0,0,0,0,9,0,0,3,6,3,0,5,4,1,1,10,4,4,0,9,0,0,15,0,1,0,0,5,15,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,11,2,3,Undefined
8226,"(2097.60, 1049.42)",0,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,5,0,4,Neutrophils
8227,"(2097.61, 1816.22)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,Undefined
8228,"(2098.18, 689.91)",1,0,0,0,0,0,0,1,0,0,2,10,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,3,Fibroblasts
8229,"(2099.13, 2303.29)",0,0,1,1,0,0,0,1,0,0,6,4,0,0,0,0,12,0,2,2,4,1,1,0,1,0,1,3,12,5,0,4,0,0,5,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,Macrophages
8230,"(2099.16, 1828.17)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,2,Neutrophils
8231,"(2099.29, 1519.01)",0,2,0,0,0,0,8,0,0,0,0,4,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,0,1,T_cells
8232,"(2099.52, 700.12)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,Neutrophils
8233,"(2099.62, 1761.79)",4,2,2,1,0,0,2,0,0,0,5,2,0,0,0,0,12,0,1,0,1,1,0,0,0,1,9,6,7,0,0,7,0,0,12,0,0,0,0,14,2,1,0,0,0,2,0,2,1,0,0,2,3,0,3,0,0,10,2,4,Endothelial_cells
8234,"(2099.63, 583.82)",0,0,0,6,0,0,0,0,0,0,4,4,0,0,0,0,7,0,1,0,1,2,0,1,0,0,0,0,12,1,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0,2,2,6,2,2,NK_cells
8235,"(2099.67, 2769.54)",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Fibroblasts
8236,"(2099.79, 2003.10)",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Macrophages
8237,"(2099.86, 2183.05)",2,2,16,0,0,1,6,1,0,0,2,2,0,1,0,0,4,0,0,0,1,0,0,0,2,1,2,2,6,4,0,3,0,0,5,0,0,0,0,5,16,1,0,0,0,0,3,1,0,0,0,1,21,1,2,0,0,9,3,2,B_cells
8238,"(21.00, 1322.43)",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,3,B_cells
8239,"(21.27, 1927.11)",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B_cells
8240,"(21.30, 1914.13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macrophages
8241,"(21.33, 1096.57)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Undefined
8242,"(21.52, 104.13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,1,Undefined
8243,"(21.59, 120.43)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,12,0,1,B_cells
8244,"(21.72, 1330.24)",0,2,3,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,2,Fibroblasts
8245,"(21.92, 1027.79)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,Undefined
8246,"(210.00, 2740.06)",0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,2,4,Undefined
8247,"(210.05, 1146.88)",0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,1,B_cells
8248,"(210.05, 2732.04)",4,2,17,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,8,0,4,B_cells
8249,"(210.24, 1687.29)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,B_cells
8250,"(210.29, 1615.88)",3,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,8,0,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,6,3,5,0,0,0,0,1,B_cells
8251,"(210.42, 2181.31)",0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,3,Fibroblasts
8252,"(210.45, 1118.67)",0,1,3,0,0,0,0,0,0,0,3,13,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,1,7,0,2,Fibroblasts
8253,"(210.57, 2022.68)",0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,0,3,0,0,0,0,2,B_cells
8254,"(210.72, 587.55)",7,4,0,0,0,1,0,4,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,1,1,B_cells
8255,"(210.74, 89.39)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Macrophages
8256,"(210.81, 65.97)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,2,Fibroblasts
8257,"(210.89, 959.49)",6,1,3,1,0,0,1,0,0,0,2,3,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,1,0,0,3,1,0,Undefined
8258,"(2100.02, 1493.78)",0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,Fibroblasts
8259,"(2100.03, 2070.35)",0,3,11,0,0,0,2,0,0,0,11,0,1,1,0,0,17,1,1,2,1,0,0,3,1,1,0,9,3,3,0,14,0,0,4,0,0,0,0,4,10,0,0,0,0,1,1,11,0,0,1,3,14,2,1,1,3,14,7,2,Fibroblasts
8260,"(2100.15, 1785.17)",0,2,0,0,0,0,0,1,0,1,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,Fibroblasts
8261,"(2100.30, 1036.54)",0,1,2,0,0,0,0,0,0,0,3,5,1,1,0,0,6,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,1,1,1,0,0,0,0,5,0,9,Neutrophils
8262,"(2100.33, 1021.08)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Macrophages
8263,"(2100.39, 2023.61)",1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,1,0,0,4,0,0,4,0,3,B_cells
8264,"(2100.58, 2317.20)",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,1,0,2,2,2,6,1,0,4,0,3,3,0,0,0,2,3,11,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,2,Macrophages
8265,"(2100.88, 1793.43)",0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,0,Fibroblasts
8266,"(2100.94, 2637.30)",3,6,3,0,0,0,0,1,0,0,2,3,0,0,0,1,13,0,0,0,3,0,0,4,0,0,0,0,22,6,0,5,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,6,0,0,0,2,0,0,0,0,1,10,2,3,Macrophages
8267,"(2100.96, 2520.00)",0,0,1,0,0,0,0,2,0,1,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,B_cells
8268,"(2101.15, 2507.01)",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,2,1,2,1,13,0,0,3,0,1,0,5,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NK_cells
8269,"(2101.27, 1483.31)",2,0,0,3,0,0,0,1,0,0,13,4,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,4,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,8,3,7,Fibroblasts
8270,"(2101.27, 2194.40)",0,0,2,1,0,3,0,1,0,0,4,7,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,3,4,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,2,16,1,0,0,0,1,5,5,Fibroblasts
8271,"(2101.32, 1984.07)",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Undefined
8272,"(2101.53, 902.52)",0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macrophages
8273,"(2101.61, 912.70)",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Macrophages
8274,"(2101.88, 511.01)",0,1,0,5,0,0,1,5,0,0,1,7,0,1,0,2,0,2,0,0,0,1,1,0,0,0,1,1,15,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,2,1,0,0,0,3,5,0,0,0,3,6,4,9,NK_cells
8275,"(2102.07, 2780.88)",2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Macrophages
8276,"(2102.09, 1975.14)",4,1,0,0,0,0,0,5,0,0,3,2,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,1,9,3,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,B_cells
8277,"(2102.30, 549.76)",0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,4,1,2,0,0,1,0,0,0,0,1,2,15,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,2,0,0,0,3,8,1,10,Macrophages
8278,"(2102.51, 2669.57)",3,1,6,1,0,0,0,5,0,1,3,7,0,0,0,1,23,0,0,0,2,2,0,14,0,2,5,4,27,2,0,7,1,0,7,0,0,0,0,12,2,0,0,0,1,0,0,1,0,0,0,0,0,3,2,4,3,13,0,5,Macrophages
8279,"(2102.54, 1820.17)",0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NK_cells
8280,"(2102.58, 1103.45)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,Macrophages
8281,"(2102.74, 2278.73)",0,0,3,0,0,0,0,2,0,0,3,4,0,0,0,0,7,0,1,0,2,1,1,1,0,1,0,5,1,2,1,2,0,0,6,0,0,0,3,1,5,2,0,0,0,0,2,2,0,0,1,2,0,5,8,0,1,1,2,2,Epithelial_cells
8282,"(2102.85, 880.88)",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fibroblasts
8283,"(2102.96, 2251.16)",1,2,2,0,0,0,1,2,0,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,2,2,2,Undefined
8284,"(2103.00, 2535.98)",2,0,2,0,0,0,0,1,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,1,1,T_cells
8285,"(2103.04, 607.67)",4,0,3,1,0,0,0,1,0,0,7,9,0,0,0,0,13,1,0,0,0,1,0,2,0,0,0,4,1,3,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,5,3,10,Fibroblasts
8286,"(2103.18, 1537.31)",0,0,2,1,0,0,22,0,0,0,0,0,1,2,0,1,15,1,0,1,1,2,2,6,0,1,0,8,0,2,0,15,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,11,0,0,1,4,19,1,0,0,0,16,8,7,NK_cells
8287,"(2103.29, 1835.31)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,Undefined
8288,"(2103.50, 1114.61)",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Fibroblasts
8289,"(2103.52, 2031.99)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,6,2,0,Fibroblasts
